Month,Max Temp. (degree Celcius),Min Temp. (degree Celcius),Rainfall (mm),Actual Evaporation (mm),"Relative Humidity (morning, %)","Relative Humidity (afternoon, %)",Sunshine (hour/day),Cloudy (hour/day),Solar Radiation (cal/cm^2/day),AVE_WL(m)
12,25.6,15.2,0.0,2.0,88,63.0,5.9,4.8,257.22,1
12,25.8,15.4,0.0,2.0,88,51.0,5.9,4.8,257.22,1
12,25.8,15.0,0.0,2.0,87,51.0,6.8,3.9,279.15,1
12,23.4,15.2,0.0,1.0,87,48.0,6.1,4.6,262.09,1
12,22.0,15.2,0.0,2.0,85,34.0,6.9,3.8,281.59,0
12,22.2,15.0,0.0,1.0,85,46.0,6.3,4.4,266.97,0
12,23.2,10.0,0.0,1.0,86,59.0,5.9,4.8,257.22,0
12,24.0,10.8,0.0,2.0,86,59.0,6.3,4.4,266.97,0
12,24.1,10.8,0.0,1.0,86,60.0,6.2,4.5,264.53,0
12,25.0,11.2,0.0,2.0,87,60.0,6.6,4.1,274.28,0
12,25.6,12.8,0.0,2.0,88,60.0,6.2,4.5,264.53,0
12,24.0,12.0,0.0,2.0,86,59.0,6.6,4.1,274.28,0
12,22.2,11.6,0.0,2.0,86,48.0,6.7,4.0,276.72,0
12,23.0,10.0,0.0,1.0,85,48.0,6.2,4.5,264.53,0
12,23.8,10.0,0.0,1.0,85,59.0,5.9,4.8,257.22,0
12,25.0,10.8,0.0,2.0,86,48.0,6.9,3.8,281.59,0
12,24.0,11.0,0.0,1.0,70,59.0,5.8,4.9,254.78,1
