Month,Max Temp. (degree Celcius),Min Temp. (degree Celcius),Rainfall (mm),Actual Evaporation (mm),"Relative Humidity (morning, %)","Relative Humidity (afternoon, %)",Sunshine (hour/day),Cloudy (hour/day),Solar Radiation (cal/cm^2/day),AVE_WL(m)
6,31.8,26.0,2.0,2.0,91,91.0,3.8,9.7,311.69,1.71
6,33.0,26.0,0.0,4.0,92,75.0,7.1,6.4,418.06,1.72
6,34.8,27.4,0.0,5.0,92,67.0,9.2,4.3,485.75,1.65
6,33.0,27.6,0.0,2.0,92,75.0,5.5,8.0,366.49,1.52
6,32.4,27.6,6.0,2.0,91,76.0,1.7,11.8,244.0,1.45
6,30.0,25.6,10.0,1.0,91,83.0,0.0,13.5,189.2,1.44
6,30.6,25.0,12.0,1.0,91,83.0,1.7,11.8,244.0,1.42
6,32.6,25.2,2.0,2.0,91,75.0,6.7,6.8,405.17,1.5
7,34.0,26.0,16.0,3.0,92,75.0,6.8,6.6,406.56,1.62
7,34.4,27.0,0.0,5.0,91,76.0,8.2,5.2,451.64,1.68
7,33.2,27.0,0.0,5.0,92,76.0,8.9,4.5,474.18,1.89
7,31.6,27.6,4.0,3.0,92,83.0,3.8,9.6,309.96,1.96
7,28.0,26.8,30.0,1.0,91,82.0,0.0,13.4,187.6,2.0
7,28.0,26.0,25.0,1.0,91,91.0,1.8,11.6,245.56,2.06
7,31.8,26.0,0.2,2.0,96,83.0,5.9,7.5,377.58,2.11
7,31.4,26.2,3.0,1.0,91,83.0,3.8,9.6,309.96,2.04
7,32.8,27.0,0.0,2.0,92,84.0,4.4,9.0,329.28,1.86
7,31.6,27.4,0.0,1.0,91,92.0,1.2,12.2,226.24,1.72
7,30.4,27.6,28.0,1.0,92,92.0,0.0,13.4,187.6,1.63
7,31.2,25.2,20.0,1.0,91,92.0,1.3,12.1,229.46,1.57
7,29.2,25.8,5.0,1.0,91,91.0,0.0,13.4,187.6,1.54
7,31.6,26.0,0.0,2.0,91,83.0,6.0,7.4,380.8,1.52
7,31.6,26.0,2.0,3.0,91,83.0,7.2,6.2,419.44,1.69
7,31.6,26.0,5.0,3.0,92,75.0,7.1,6.3,416.22,1.73
7,34.6,26.8,6.0,3.0,91,76.0,8.0,5.4,445.2,1.79
7,32.2,27.0,10.0,2.0,91,76.0,4.5,8.9,332.5,1.84
7,29.6,26.8,26.0,1.0,92,83.0,2.4,11.0,264.88,1.86
7,29.8,26.4,38.0,1.0,92,83.0,0.0,13.4,187.6,1.94
7,29.2,26.0,17.0,1.0,91,83.0,1.3,12.1,229.46,1.99
7,30.0,25.0,9.0,1.0,91,84.0,1.3,12.1,229.46,2.02
7,29.6,25.2,5.0,1.0,91,82.0,2.4,11.0,264.88,2.1
7,30.8,25.8,3.0,2.0,91,92.0,5.1,8.3,351.82,2.06
7,32.2,25.6,3.0,3.0,91,83.0,7.8,5.6,438.76,2.04
7,34.0,26.0,0.0,3.0,91,76.0,7.6,5.8,432.32,1.88
7,34.0,26.8,3.0,3.0,92,69.0,7.9,5.5,441.98,1.81
7,32.8,26.8,20.0,2.0,91,76.0,2.8,10.6,277.76,1.8
7,31.8,26.0,0.0,2.0,91,61.0,2.4,11.0,264.88,1.78
7,33.6,25.8,6.0,3.0,91,81.55172413793103,7.1,6.3,416.22,1.83
7,32.6,26.0,11.0,2.0,91,81.55172413793103,5.2,8.2,355.04,1.87
8,33.6,26.6,0.0,3.0,92,69.0,7.6,5.2,433.86,1.89
8,32.8,27.4,0.0,2.0,92,69.0,2.8,10.0,275.67,1.91
8,35.2,27.8,71.0,3.0,92,61.0,7.2,5.6,420.67,1.94
8,29.2,26.6,44.0,1.0,91,91.0,0.7,12.1,206.47,1.94
8,34.2,25.2,20.0,1.0,91,92.0,2.8,10.0,275.67,2.23
8,28.6,26.0,25.0,1.0,91,82.0,0.2,12.6,189.99,2.36
8,32.2,26.4,0.2,2.0,91,83.0,5.1,7.7,351.47,2.27
8,35.8,26.8,3.0,2.0,91,69.0,4.8,8.0,341.58,2.21
8,31.8,27.0,5.0,2.0,92,72.0,7.8,5.0,440.45,2.11
8,32.0,26.8,2.0,5.0,91,69.0,9.8,3.0,506.36,2.12
8,29.0,27.0,3.0,2.0,92,83.0,1.7,11.1,239.42,2.08
8,31.2,27.2,4.0,3.0,92,83.0,4.9,7.9,344.88,1.92
8,31.8,26.8,6.0,4.0,91,76.0,9.3,3.5,489.88,1.86
8,31.4,26.6,6.0,4.0,96,75.0,9.5,3.3,496.47,1.9
8,28.8,26.4,31.0,1.0,91,91.0,2.5,10.3,265.79,2.04
8,30.2,26.0,30.0,2.0,91,81.0,6.6,6.2,400.9,2.13
8,28.4,26.0,52.0,1.0,96,91.0,0.0,12.8,183.4,2.2
8,30.6,25.2,17.0,1.0,91,80.0,1.4,11.4,229.54,2.21
8,28.4,25.8,37.0,1.0,91,80.0,3.7,9.1,305.33,2.24
8,28.2,25.6,44.0,1.0,91,80.0,0.0,12.8,183.4,2.64
8,27.0,25.2,31.0,1.0,91,91.0,0.8,12.0,209.76,2.52
8,26.0,25.8,57.0,1.0,91,80.0,0.0,12.8,183.4,2.43
8,29.0,25.2,10.0,1.0,91,83.0,1.1,11.7,219.65,2.32
8,27.8,25.0,4.0,4.0,96,83.0,9.4,3.4,493.17,2.09
8,30.2,25.6,5.0,2.0,91,74.0,0.8,12.0,209.76,2.07
8,28.2,25.4,9.0,1.0,91,91.0,2.9,9.9,278.97,2.17
8,31.6,25.8,2.0,2.0,91,83.0,5.6,7.2,367.95,2.03
8,32.0,26.4,0.0,2.0,91,83.0,6.9,5.9,410.79,1.93
8,32.6,26.0,0.0,4.0,91,76.0,8.7,4.1,470.11,1.95
8,34.4,26.2,0.0,4.0,91,69.0,8.2,4.6,453.63,1.89
8,32.6,27.4,2.0,2.0,92,76.0,4.2,8.6,321.81,1.64
9,29.6,26.0,0.0,1.0,91,83.0,2.4,9.8,236.17,1.67
9,31.0,25.8,2.0,2.0,91,83.0,6.5,5.7,361.85,1.72
9,32.6,26.0,0.0,4.0,91,76.0,8.7,3.5,429.29,1.73
9,34.2,26.0,0.0,5.0,91,69.0,9.4,2.8,450.75,1.73
9,34.6,26.6,0.0,3.0,92,62.0,7.8,4.4,401.7,1.7
9,34.6,26.8,0.0,3.0,91,69.0,8.8,3.4,432.36,1.73
9,33.6,26.8,0.0,2.0,82,76.0,6.0,6.2,346.52,1.61
9,35.2,26.6,0.0,2.0,91,77.79310344827586,8.5,3.7,423.16,1.57
9,35.0,27.2,10.0,2.0,92,67.0,6.2,6.0,352.66,1.53
9,33.2,26.8,0.0,1.0,91,76.0,3.6,8.6,272.95,1.5
9,33.2,26.2,0.0,1.0,91,83.0,1.2,11.0,199.38,1.51
9,32.4,26.4,0.0,2.0,91,76.0,5.2,7.0,322.0,1.51
9,32.6,26.2,0.0,2.0,92,76.0,5.4,6.8,328.13,1.51
9,32.2,26.6,0.0,2.0,92,75.0,4.3,7.9,294.41,1.49
9,31.6,26.8,0.0,3.0,92,59.0,6.4,5.8,358.79,1.58
9,32.2,27.0,0.0,2.0,91,61.0,7.8,4.4,401.7,1.84
9,32.8,26.4,0.0,3.0,91,68.0,8.2,4.0,413.96,1.89
9,33.8,26.6,0.0,2.0,92,75.0,8.5,3.7,423.16,1.98
9,33.8,26.8,55.0,2.0,91,75.0,8.5,3.7,423.16,2.06
9,35.0,26.0,11.0,2.0,91,69.0,8.4,3.8,420.09,2.13
9,28.6,26.2,66.0,1.0,91,83.0,0.2,12.0,168.73,2.24
9,33.6,26.0,40.0,1.0,91,92.0,0.0,12.2,162.6,2.21
9,26.6,25.8,85.0,1.0,95,96.0,0.0,12.2,162.6,2.04
9,28.0,25.0,16.0,1.0,91,96.0,0.0,12.2,162.6,1.94
9,28.6,25.4,28.0,1.0,91,92.0,1.0,11.2,193.25,1.72
9,29.6,25.2,8.0,2.0,95,92.0,2.8,9.4,248.43,1.66
9,31.6,25.8,2.0,2.0,91,84.0,4.5,7.7,300.54,1.65
9,32.0,25.6,0.0,3.0,91,84.0,7.5,4.7,392.51,1.68
9,33.0,25.8,0.0,1.0,91,76.0,4.2,8.0,291.35,1.71
9,32.2,25.0,0.0,1.0,91,83.0,3.1,9.1,257.63,1.77
10,31.6,26.0,8.0,2.0,91,68.0,7.6,4.0,368.01,1.42
10,31.8,26.4,7.0,1.0,92,76.0,4.9,6.7,289.42,1.46
10,32.0,25.4,0.0,2.0,91,76.0,7.2,4.4,356.37,1.43
10,31.0,25.8,2.0,1.0,91,75.0,3.9,7.7,260.32,1.42
10,30.0,26.0,1.0,1.0,91,76.0,3.1,8.5,237.03,1.43
10,28.0,25.2,2.0,1.0,91,91.0,0.0,11.6,146.8,1.44
10,32.2,25.4,9.0,2.0,96,84.0,5.2,6.4,298.16,1.42
10,32.4,25.6,0.0,2.0,90,83.0,6.2,5.4,327.26,1.38
10,38.4,26.0,0.0,3.0,90,76.0,7.5,4.1,365.1,1.37
10,34.4,25.8,0.0,3.0,92,76.0,6.7,4.9,341.82,1.37
10,35.0,26.0,0.0,4.0,91,63.0,7.1,4.5,353.46,1.35
10,34.8,26.2,0.0,4.0,91,77.0,7.2,4.4,356.37,1.33
10,35.2,26.6,0.0,4.0,91,62.0,7.9,3.7,376.74,1.33
10,34.8,26.0,3.0,3.0,91,76.0,6.5,5.1,335.99,1.41
10,34.4,25.8,0.0,3.0,91,76.0,6.4,5.2,333.08,1.46
10,34.6,26.4,0.0,3.0,92,84.0,7.8,3.8,373.83,1.46
10,34.0,26.6,5.0,2.0,92,68.0,6.7,4.9,341.82,1.51
10,31.6,26.8,1.0,1.0,91,74.0,2.2,9.4,210.84,1.48
10,33.4,26.0,0.0,2.0,91,68.0,6.2,5.4,327.26,1.44
10,31.6,26.2,1.0,1.0,91,83.0,2.1,9.5,207.92,1.44
10,29.0,26.0,51.0,1.0,91,83.0,0.5,11.1,161.35,1.45
10,26.4,24.6,145.2,0.0,91,91.0,0.0,11.6,146.8,1.43
10,25.8,23.4,138.1,1.0,91,90.0,0.0,11.6,146.8,1.48
10,25.6,24.2,4.0,1.0,91,96.0,1.0,10.6,175.91,1.49
10,29.6,23.0,0.0,2.0,90,76.0,6.9,4.7,347.64,1.52
10,31.6,23.2,0.0,2.0,90,83.0,6.8,4.8,344.73,1.48
10,30.4,23.8,0.0,1.0,90,75.0,5.1,6.5,295.25,1.44
10,31.8,23.6,0.0,2.0,90,75.0,6.6,5.0,338.91,1.39
10,32.8,23.8,0.0,1.0,90,67.0,6.8,4.8,344.73,1.59
10,33.8,23.8,8.0,2.0,91,67.0,7.3,4.3,359.28,1.38
10,30.0,24.4,0.0,1.0,91,75.0,5.1,6.5,295.25,1.41
11,27.6,24.2,0.0,1.0,90,82.0,1.0,10.0,150.17,1.59
11,29.0,24.8,0.0,1.0,91,76.0,3.1,7.9,204.7,1.64
11,30.6,24.0,0.0,1.0,91,68.0,5.4,5.6,264.43,1.65
11,28.6,24.8,0.0,1.0,90,65.0,4.8,6.2,248.85,1.64
11,28.4,20.8,0.0,1.0,90,54.0,1.0,10.0,150.17,1.54
11,28.4,19.0,0.0,2.0,89,44.0,6.2,4.8,285.21,1.47
11,28.6,17.8,0.0,2.0,88,54.0,7.5,3.5,318.97,1.26
11,31.8,17.4,0.0,2.0,88,58.0,7.6,3.4,321.57,1.16
11,32.0,22.0,0.0,2.0,90,58.0,7.6,3.4,321.57,1.15
11,32.2,25.0,0.0,2.0,90,60.0,7.3,3.7,313.77,1.13
11,31.0,21.2,0.0,3.0,90,48.0,7.7,3.3,324.16,1.06
11,30.2,20.0,0.0,2.0,90,50.0,6.8,4.2,300.79,1.26
11,32.2,23.0,0.0,1.0,90,58.0,6.7,4.3,298.19,1.25
11,31.0,20.0,0.0,2.0,89,58.0,6.8,4.2,300.79,1.37
11,30.8,19.8,0.0,1.0,89,49.0,7.6,3.4,321.57,1.42
11,29.2,19.0,0.0,1.0,89,57.0,7.2,3.8,311.18,1.43
11,32.0,19.4,0.0,2.0,78,65.0,7.0,4.0,305.98,1.34
11,29.2,19.0,0.0,1.0,89,56.0,6.3,4.7,287.81,1.19
11,29.2,19.4,0.0,1.0,90,57.0,4.1,6.9,230.67,1.11
11,31.0,20.2,0.0,1.0,90,66.0,3.8,7.2,222.88,1.03
11,32.0,20.8,0.0,1.0,90,81.0,0.4,10.6,134.59,0.91
11,25.8,20.0,0.0,2.0,88,53.0,6.6,4.4,295.6,0.88
11,25.2,16.4,0.0,1.0,88,51.0,6.7,4.3,298.19,0.85
11,19.4,13.8,0.0,1.0,87,60.0,4.3,6.7,235.87,0.73
11,25.8,14.0,0.0,1.0,87,71.0,4.5,6.5,241.06,0.77
11,26.0,14.6,0.0,1.0,87,44.0,4.2,6.8,233.27,0.79
11,28.6,15.0,0.0,2.0,88,44.0,7.0,4.0,305.98,0.81
11,28.8,15.8,0.0,2.0,89,56.0,7.1,3.9,308.58,0.88
11,26.0,16.2,0.0,2.0,88,64.0,7.2,3.8,311.18,0.9
11,29.0,16.0,0.0,2.0,88,56.0,7.4,3.6,316.37,0.93
12,30.0,13.900000000000002,0.0,2.0,88,53.0,7.0,3.7,284.03,0.94
12,28.0,15.0,0.0,1.0,75,56.0,6.8,3.9,279.15,0.94
12,27.6,15.4,0.0,1.0,88,54.0,6.6,4.1,274.28,0.95
12,27.4,15.8,0.0,1.0,88,54.0,5.9,4.8,257.22,0.95
12,27.4,16.0,0.0,1.0,88,53.0,5.4,5.3,245.03,0.9
12,26.8,16.0,0.0,1.0,88,56.0,5.6,5.1,249.9,0.87
12,27.0,16.2,0.0,1.0,88,72.0,5.1,5.6,237.72,0.83
12,25.8,16.4,0.0,1.0,88,72.0,4.9,5.8,232.84,0.79
12,23.2,16.6,0.0,1.0,89,74.0,4.1,6.6,213.34,0.76
12,22.4,16.8,0.0,1.0,88,60.0,2.8,7.9,181.65,0.79
12,20.6,17.0,0.0,1.0,88,90.0,2.1,8.6,164.59,0.8
12,22.2,14.0,0.0,1.0,87,69.0,2.3,8.4,169.46,0.82
12,25.2,15.2,0.0,2.0,87,71.0,5.8,4.9,254.78,0.85
12,25.6,14.6,0.0,1.0,75,62.0,5.2,5.5,240.15,0.84
12,25.6,15.2,0.0,2.0,88,63.0,5.9,4.8,257.22,0.84
12,25.8,15.4,0.0,2.0,88,51.0,5.9,4.8,257.22,0.85
12,25.8,15.0,0.0,2.0,87,51.0,6.8,3.9,279.15,0.83
12,23.4,15.2,0.0,1.0,87,48.0,6.1,4.6,262.09,0.77
12,22.0,15.2,0.0,2.0,85,34.0,6.9,3.8,281.59,0.7
12,22.2,15.0,0.0,1.0,85,46.0,6.3,4.4,266.97,0.61
12,23.2,10.0,0.0,1.0,86,59.0,5.9,4.8,257.22,0.53
12,24.0,10.8,0.0,2.0,86,59.0,6.3,4.4,266.97,0.49
12,24.1,10.8,0.0,1.0,86,60.0,6.2,4.5,264.53,0.44
12,25.0,11.2,0.0,2.0,87,60.0,6.6,4.1,274.28,0.39
12,25.6,12.8,0.0,2.0,88,60.0,6.2,4.5,264.53,0.44
12,24.0,12.0,0.0,2.0,86,59.0,6.6,4.1,274.28,0.49
12,22.2,11.6,0.0,2.0,86,48.0,6.7,4.0,276.72,0.56
12,23.0,10.0,0.0,1.0,85,48.0,6.2,4.5,264.53,0.61
12,23.8,10.0,0.0,1.0,85,59.0,5.9,4.8,257.22,0.67
12,25.0,10.8,0.0,2.0,86,48.0,6.9,3.8,281.59,0.74
12,24.0,11.0,0.0,1.0,70,59.0,5.8,4.9,254.78,0.77
