Month,Avg Max Temp. (degree Celcius),Avg Min Temp. (degree Celcius),Avg Rainfall (mm),Avg Actual Evaporation (mm),"Avg Relative Humidity (morning, %)","Avg Relative Humidity (afternoon, %)",Avg Sunshine (hour/day),Avg Cloudy (hour/day),Avg Solar Radiation (cal/cm^2/day),AVE_WL(m)
9,31.266666666666666,25.866666666666664,0.6666666666666666,2.0,94.33333333333333,82.66666666666667,4.133333333333333,8.066666666666668,289.30333333333334,1.33
2,29.733333333333334,13.799999999999999,0.0,1.6666666666666667,94.0,48.69444444444445,7.066666666666666,4.133333333333334,343.17,0.23
1,27.0,13.666666666666666,0.0,2.0,94.0,53.0,6.933333333333334,4.133333333333333,223.82000000000002,0.15
9,33.4,26.46666666666667,1.1333333333333333,2.8000000000000003,96.0,79.0,4.6000000000000005,7.6000000000000005,303.60885246666663,1.36
3,34.4,21.933333333333334,0.6666666666666666,3.3333333333333335,91.66666666666667,50.666666666666664,8.433333333333334,3.4666666666666663,432.8966666666667,0.29
7,29.666666666666668,25.8,21.333333333333332,1.0,91.33333333333333,83.33333333333333,0.8666666666666667,12.533333333333333,215.50666666666666,1.83
5,34.266666666666666,23.133333333333336,5.6000000000000005,4.266666666666667,95.66666666666667,67.24691358024693,6.699999999999999,7.166666666666667,383.1766666666667,1.19
11,30.399999999999995,20.866666666666667,2.8666666666666667,2.1999999999999997,91.66666666666667,65.66666666666667,4.066666666666666,3.7000000000000006,229.80763636666669,0.67
5,35.0,24.46666666666667,0.0,3.3333333333333335,87.66666666666667,67.0,8.6,4.6000000000000005,466.7166666666667,2.25
10,30.933333333333337,21.8,0.0,2.0,95.0,60.0,7.5,4.1000000000000005,365.09999999999997,1.17
7,29.26666666666667,25.46666666666667,13.266666666666666,2.6,97.33333333333333,88.33333333333333,2.6666666666666665,10.733333333333334,273.4666666666667,1.81
7,32.13333333333333,26.866666666666664,14.0,2.0,91.33333333333333,78.33333333333333,4.966666666666667,8.433333333333334,347.52666666666664,1.81
11,31.133333333333336,22.066666666666666,0.0,2.3333333333333335,90.0,52.666666666666664,7.266666666666667,3.733333333333333,312.9066666666667,1.03
12,24.333333333333332,14.6,0.0,1.3333333333333333,83.0,67.33333333333333,4.433333333333334,6.266666666666667,221.46333333333334,0.49
9,35.53333333333333,26.933333333333334,0.0,3.0,94.66666666666667,62.0,8.633333333333333,3.5666666666666664,427.24666666666667,1.5
1,24.2,13.4,0.0,1.0,94.0,62.17283950617284,5.0,5.8,244.88666666666668,0.6
4,27.333333333333332,20.466666666666665,60.0,3.0,97.33333333333333,89.33333333333333,1.0666666666666667,11.533333333333333,211.7033333333333,0.73
12,26.53333333333333,16.2,0.0,1.0,88.0,66.66666666666667,5.2,5.5,240.15333333333334,0.85
6,30.26666666666667,25.866666666666664,4.8999999999999995,2.6666666666666665,91.0,80.33333333333333,3.8666666666666667,9.633333333333333,313.84,1.42
7,31.0,25.266666666666666,32.1,2.3333333333333335,91.0,87.0,2.3333333333333335,11.066666666666668,262.73333333333335,1.9
2,24.600000000000005,12.466666666666667,0.0,1.3333333333333333,78.66666666666667,50.0,4.3,6.900000000000001,263.62666666666667,0.39
9,29.53333333333333,23.666666666666668,45.0,1.781609195402299,90.66666666666667,79.66666666666667,3.366666666666667,8.633333333333333,258.47333333333336,1.1
10,29.266666666666666,23.933333333333337,3.6666666666666665,2.0,90.33333333333333,82.66666666666667,2.533333333333333,9.066666666666666,220.53666666666666,1.15
1,23.666666666666668,10.933333333333332,0.0,2.0,93.0,52.333333333333336,6.633333333333333,4.166666666666667,286.1433333333334,0.32
8,32.0,26.266666666666666,0.0,3.3333333333333335,91.0,70.0,8.866666666666665,3.933333333333333,475.59666666666664,1.49
6,32.86666666666667,25.200000000000003,26.666666666666668,2.466666666666667,96.0,75.33333333333333,5.266666666666667,8.233333333333334,358.96666666666664,1.19
9,33.53333333333333,26.866666666666664,0.0,2.3333333333333335,96.0,65.66666666666667,5.733333333333333,6.466666666666666,338.3533333333333,1.12
11,29.333333333333332,21.8,1.6666666666666667,1.3333333333333333,95.0,70.33333333333333,3.5,3.7000000000000006,215.09181816666668,0.61
4,34.0,24.0,11.112500000000002,4.0,88.33333333333333,67.66666666666667,7.6000000000000005,5.0,423.03000000000003,0.82
4,34.800000000000004,25.133333333333336,10.275,3.8666666666666667,94.66666666666667,67.0,6.866666666666667,5.733333333333334,399.31,0.82
4,34.0,22.400000000000002,0.0,3.0,89.66666666666667,50.333333333333336,8.233333333333333,4.366666666666666,443.5133333333333,0.76
11,27.666666666666668,15.466666666666667,0.0,1.3333333333333333,94.0,56.0,6.166666666666667,3.7000000000000006,284.3427272666666,0.87
1,24.933333333333337,10.799999999999999,0.0,1.6666666666666667,90.66666666666667,30.333333333333332,6.933333333333334,3.8666666666666667,293.71666666666664,0.58
9,29.8,23.8,28.366666666666664,2.1149425287356323,90.66666666666667,77.0,2.3000000000000003,9.9,233.10333333333332,1.02
1,24.599999999999998,13.0,0.0,1.3333333333333333,94.0,60.17283950617284,5.233333333333333,5.566666666666666,250.77999999999997,0.55
4,34.6,25.066666666666666,0.0,3.0,96.0,64.66666666666667,8.299999999999999,4.3,445.67,0.85
4,34.666666666666664,21.0,7.4750000000000005,2.733333333333333,89.0,59.666666666666664,8.166666666666666,4.433333333333334,441.36000000000007,0.53
5,33.333333333333336,23.599999999999998,0.0,3.0,91.0,71.66666666666667,6.066666666666666,7.133333333333333,384.26,1.24
2,26.933333333333334,13.9,0.0,1.3333333333333333,87.66666666666667,56.666666666666664,4.8999999999999995,6.3,280.87666666666667,0.71
11,31.266666666666666,17.133333333333336,3.2000000000000006,1.6666666666666667,92.33333333333333,51.666666666666664,7.0,4.0,305.98333333333335,0.93
2,23.866666666666664,11.066666666666668,0.0,1.6666666666666667,85.66666666666667,44.333333333333336,7.733333333333333,3.466666666666667,362.33666666666664,0.74
12,25.599999999999998,13.800000000000002,0.0,1.3333333333333333,86.0,53.333333333333336,6.366666666666667,4.333333333333333,268.59,0.62
4,31.933333333333334,24.46666666666667,0.0,4.666666666666667,90.66666666666667,58.666666666666664,8.5,4.1000000000000005,452.14000000000004,0.99
12,23.400000000000002,11.733333333333334,0.0,1.0,89.0,50.333333333333336,6.033333333333334,4.666666666666667,260.46666666666664,0.76
8,31.53333333333333,26.333333333333332,2.8000000000000003,3.466666666666667,96.0,78.0,8.4,4.3999999999999995,460.21937499999996,1.66
9,32.93333333333333,26.666666666666668,0.0,2.3333333333333335,91.33333333333333,68.0,8.166666666666666,4.033333333333334,412.94,1.66
9,30.733333333333334,26.46666666666667,3.6666666666666665,2.6666666666666665,94.33333333333333,85.66666666666667,5.333333333333333,6.866666666666667,326.09,1.5
5,36.86666666666667,25.666666666666668,0.0,4.0,92.0,62.333333333333336,7.8999999999999995,5.3,443.93333333333334,1.34
2,24.400000000000002,12.200000000000001,0.0,1.3333333333333333,83.33333333333333,50.0,4.766666666666667,6.4333333333333345,277.04333333333335,0.37
3,30.066666666666666,19.599999999999998,10.533333333333333,2.8666666666666667,95.0,44.98717948717948,4.666666666666667,7.233333333333333,313.06333333333333,0.32
7,34.26666666666667,27.266666666666666,3.1333333333333333,2.466666666666667,92.0,64.0,2.466666666666667,10.933333333333332,267.02666666666664,1.94
5,35.333333333333336,27.0,0.0,4.333333333333333,91.66666666666667,43.333333333333336,9.200000000000001,4.0,486.24666666666667,1.65
7,33.0,27.333333333333332,2.6,3.266666666666667,96.0,79.0,7.266666666666667,5.733333333333333,421.9060417,1.75
7,29.133333333333336,26.733333333333334,16.599999999999998,3.0,92.66666666666667,85.66666666666667,3.0,10.4,284.2,1.5
3,32.266666666666666,20.666666666666668,4.1,4.3999999999999995,94.0,41.333333333333336,7.633333333333333,4.733333333333333,418.43333333333334,0.59
10,32.0,23.0,0.0,2.0,95.0,62.0,6.566666666666666,5.033333333333333,337.93333333333334,1.01
4,31.2,22.133333333333336,24.766666666666666,2.6666666666666665,90.33333333333333,66.66666666666667,5.666666666666667,6.933333333333334,360.49,0.63
10,29.266666666666666,22.2,0.0,2.0,90.0,71.33333333333333,7.166666666666667,4.433333333333334,355.3966666666667,0.63
8,33.266666666666666,26.733333333333334,2.733333333333333,2.0,91.33333333333333,74.66666666666667,5.8999999999999995,6.8999999999999995,377.8333333333333,2.2
8,29.066666666666666,25.866666666666664,34.666666666666664,1.3333333333333333,91.0,88.33333333333333,1.0666666666666667,11.733333333333334,218.5533333333333,1.41
6,33.93333333333333,24.533333333333335,11.0,3.3333333333333335,90.66666666666667,73.33333333333333,7.533333333333334,5.966666666666666,432.03,1.47
9,29.666666666666668,25.666666666666668,8.6,2.9333333333333336,96.0,75.0,5.900000000000001,6.3,343.46000000000004,1.44
8,33.199999999999996,26.866666666666664,3.3333333333333335,3.0,91.33333333333333,70.0,7.466666666666666,5.333333333333333,429.4633333333333,2.21
10,29.0,25.600000000000005,65.73333333333333,0.6666666666666666,91.0,85.66666666666667,0.8666666666666667,10.733333333333334,172.0233333333333,1.38
9,27.733333333333334,25.399999999999995,43.0,1.0,92.33333333333333,94.66666666666667,0.3333333333333333,11.866666666666665,172.8166666666667,1.43
4,32.26666666666667,22.666666666666668,6.5,2.3333333333333335,90.33333333333333,61.666666666666664,4.033333333333334,8.566666666666668,307.66,0.66
10,32.53333333333333,25.333333333333332,0.0,1.6666666666666667,94.33333333333333,85.33333333333333,3.3666666666666667,7.793333333333334,244.7932184,1.2
11,29.933333333333337,19.666666666666668,0.0,1.3333333333333333,83.33333333333333,65.66666666666667,7.566666666666666,3.4333333333333336,213.35666666666668,0.51
1,20.866666666666667,9.866666666666667,0.0,1.0,92.66666666666667,50.333333333333336,6.7,4.1000000000000005,287.8233333333333,0.5
1,24.666666666666668,13.466666666666667,0.0,1.0,94.0,64.33333333333333,5.5,5.3,257.5166666666667,0.58
1,25.400000000000002,12.799999999999999,0.0,1.3333333333333333,94.0,59.333333333333336,5.866666666666667,4.933333333333334,266.77666666666664,0.51
11,27.8,21.066666666666666,2.933333333333333,1.9333333333333333,91.66666666666667,77.0,1.7666666666666666,3.7000000000000006,170.07872726666668,0.64
9,31.733333333333334,25.53333333333333,1.3333333333333333,2.6666666666666665,96.0,72.0,8.666666666666668,3.533333333333333,428.27,1.32
4,35.733333333333334,23.400000000000002,0.0,5.0,87.33333333333333,44.666666666666664,9.333333333333334,3.266666666666667,479.09666666666664,0.92
12,27.46666666666667,15.733333333333334,0.0,1.0,88.0,53.666666666666664,5.966666666666666,4.733333333333333,258.8433333333333,0.85
8,32.199999999999996,26.73333333333333,25.333333333333332,3.3333333333333335,96.0,82.33333333333333,4.8999999999999995,7.8999999999999995,344.8779687666667,1.57
8,29.133333333333336,26.133333333333336,37.666666666666664,1.3333333333333333,92.66666666666667,87.66666666666667,3.033333333333333,9.766666666666667,283.36333333333334,2.07
1,26.599999999999998,13.666666666666666,0.0,1.3333333333333333,94.0,51.333333333333336,6.833333333333333,3.966666666666667,268.52666666666664,0.19
10,32.73333333333333,22.866666666666664,6.0,3.0,87.0,59.333333333333336,7.733333333333334,3.8666666666666667,371.89333333333326,0.8
11,31.133333333333336,21.0,0.0,1.6666666666666667,89.66666666666667,55.333333333333336,6.766666666666667,4.233333333333333,299.92333333333335,0.88
9,31.13333333333333,25.133333333333336,12.666666666666666,1.6666666666666667,92.33333333333333,76.0,5.166666666666667,7.033333333333334,320.98,1.85
5,34.86666666666667,23.400000000000002,0.0,3.6666666666666665,87.66666666666667,70.33333333333333,9.0,4.2,479.7366666666667,0.8
11,30.133333333333336,19.133333333333333,0.0,1.3333333333333333,85.33333333333333,59.333333333333336,6.833333333333333,4.166666666666667,301.6566666666667,0.79
10,33.0,26.46666666666667,2.0,1.6666666666666667,91.33333333333333,70.0,5.033333333333334,6.566666666666667,293.3066666666667,1.44
9,30.2,24.866666666666664,24.866666666666664,2.8666666666666667,96.0,85.33333333333333,4.733333333333333,7.466666666666668,307.6960655666667,1.28
1,29.53333333333333,13.733333333333333,0.0,2.0,94.0,52.50617283950618,6.133333333333333,4.666666666666667,273.5133333333333,0.22
12,25.0,19.466666666666665,0.0,1.0,94.66666666666667,69.0,3.5,7.2,198.7149532666667,0.74
2,30.399999999999995,15.333333333333334,0.0,2.0,92.0,51.69444444444445,6.833333333333333,4.366666666666667,336.46,0.46
4,33.53333333333333,23.133333333333336,22.133333333333336,3.466666666666667,96.0,61.666666666666664,7.133333333333334,5.466666666666666,407.93666666666667,1.38
1,24.2,11.266666666666666,0.0,1.6666666666666667,86.33333333333333,64.33333333333333,6.900000000000001,3.9000000000000004,292.87666666666667,0.45
2,31.0,15.133333333333333,0.0,2.0,92.33333333333333,45.0,8.3,2.9000000000000004,378.6266666666667,0.26
1,26.133333333333336,11.266666666666666,0.0,1.3333333333333333,93.0,30.333333333333332,7.033333333333334,3.766666666666667,296.24333333333334,0.57
8,32.86666666666667,27.066666666666666,1.9999999999999998,2.6666666666666665,96.0,78.66666666666667,5.433333333333334,7.366666666666667,362.45380213333334,1.69
5,34.333333333333336,15.466666666666669,1.6666666666666667,3.6666666666666665,95.33333333333333,60.0,9.1,4.1000000000000005,482.99333333333334,1.07
2,27.666666666666668,20.333333333333332,3.3000000000000003,2.3333333333333335,91.0,55.666666666666664,5.5,5.7,298.12666666666667,0.38
11,28.866666666666664,18.866666666666664,3.2000000000000006,2.0,94.66666666666667,53.666666666666664,7.033333333333334,3.9666666666666663,306.84999999999997,0.73
3,30.46666666666667,16.066666666666666,0.0,2.6666666666666665,92.33333333333333,42.666666666666664,8.6,3.3000000000000003,438.1966666666667,0.21
12,22.333333333333332,17.066666666666666,1.0666666666666667,1.7333333333333334,85.33333333333333,70.0,0.5,10.2,125.58666666666666,0.93
10,31.066666666666666,22.46666666666667,0.0,2.3333333333333335,95.0,57.333333333333336,6.933333333333333,4.666666666666667,348.61000000000007,0.95
2,29.8,15.799999999999999,0.0,2.3333333333333335,92.0,44.361111111111114,7.6000000000000005,3.6,358.50333333333333,0.37
1,23.2,11.0,0.06666666666666667,1.6666666666666667,77.0,58.0,4.933333333333333,5.866666666666666,243.20333333333335,0.42
8,32.733333333333334,26.53333333333333,0.19999999999999998,3.1999999999999997,94.66666666666667,70.66666666666667,7.966666666666666,4.833333333333333,445.94,1.97
10,30.066666666666666,25.53333333333333,4.0,1.3333333333333333,92.66666666666667,83.66666666666667,2.766666666666667,8.833333333333334,227.33,1.46
2,29.933333333333334,15.466666666666667,0.0,2.3333333333333335,90.33333333333333,44.666666666666664,7.366666666666667,3.8333333333333335,351.79333333333335,0.27
12,22.600000000000005,11.0,0.0,1.0,88.66666666666667,45.0,6.066666666666666,4.633333333333334,261.28000000000003,0.82
8,29.866666666666664,25.866666666666664,11.133333333333333,3.466666666666667,96.0,82.33333333333333,2.466666666666667,10.333333333333334,264.69,2.1
6,33.13333333333333,27.0,0.19999999999999998,2.1999999999999997,96.0,84.33333333333333,2.1999999999999997,11.300000000000002,260.11333333333334,1.31
1,25.333333333333332,11.333333333333334,0.0,1.3333333333333333,86.0,33.333333333333336,6.633333333333334,4.166666666666667,286.14000000000004,0.92
9,33.46666666666666,26.599999999999998,18.333333333333332,2.3333333333333335,91.33333333333333,72.66666666666667,8.4,3.8000000000000003,420.0933333333333,1.65
1,28.933333333333334,11.066666666666668,0.0,2.0,89.0,29.0,8.366666666666667,2.7000000000000006,363.8633333333334,0.35
3,33.13333333333333,18.933333333333334,0.0,2.6666666666666665,93.33333333333333,52.32051282051282,7.266666666666666,4.553333333333334,395.77666666666664,0.51
4,31.866666666666664,25.933333333333334,1.2666666666666666,3.6,92.66666666666667,71.0,5.566666666666666,7.043333333333333,357.26,0.81
10,25.53333333333333,22.666666666666668,17.933333333333334,1.9333333333333336,95.0,91.33333333333333,0.3666666666666667,11.233333333333334,157.47333333333333,0.99
7,31.866666666666664,26.0,0.5333333333333333,3.533333333333333,91.66666666666667,72.66666666666667,8.299999999999999,5.1000000000000005,454.85999999999996,1.97
10,35.199999999999996,25.666666666666668,0.0,2.0,96.0,62.0,7.866666666666667,3.293333333333333,375.7742528666667,1.85
1,21.866666666666664,12.066666666666668,0.0,1.3333333333333333,93.33333333333333,53.0,6.066666666666666,4.733333333333333,271.83000000000004,0.42
8,30.0,25.666666666666668,8.299999999999999,3.1999999999999997,96.0,91.66666666666667,6.0,6.8,381.1266666666666,2.36
1,24.666666666666668,11.066666666666668,0.0,1.3333333333333333,86.33333333333333,29.666666666666668,6.566666666666667,4.233333333333333,284.45666666666665,0.83
7,29.266666666666666,26.266666666666666,18.400000000000002,1.3333333333333333,92.66666666666667,85.33333333333333,2.566666666666667,10.833333333333334,270.24666666666667,1.69
7,28.866666666666664,26.0,12.066666666666668,1.3333333333333333,96.0,94.66666666666667,0.0,13.4,187.6,1.71
4,28.86666666666667,21.266666666666666,67.4,3.4,97.33333333333333,82.65277777777777,1.5666666666666667,11.033333333333331,227.87666666666667,0.91
2,30.866666666666664,15.266666666666666,0.0,2.3333333333333335,75.66666666666667,50.0,7.1000000000000005,4.1000000000000005,344.1266666666667,0.57
4,29.73333333333333,22.133333333333336,5.666666666666667,3.6666666666666665,91.66666666666667,56.666666666666664,8.366666666666667,4.233333333333333,447.83,0.41
7,26.666666666666668,24.400000000000002,28.666666666666668,2.3333333333333335,98.66666666666667,94.66666666666667,0.16666666666666666,13.233333333333334,192.96666666666667,1.34
1,24.03333333333333,10.700000000000001,0.0,1.0,81.66666666666667,29.666666666666668,6.866666666666666,3.9333333333333336,292.0333333333333,0.77
2,30.866666666666664,20.133333333333333,0.0,1.6666666666666667,91.66666666666667,52.361111111111114,6.666666666666667,4.533333333333333,331.6666666666667,0.32
9,31.400000000000002,26.333333333333332,1.5333333333333332,2.1999999999999997,96.0,76.0,3.9666666666666663,8.233333333333334,284.19666666666666,1.77
6,30.0,25.733333333333334,13.333333333333334,15.700000000000001,91.0,78.66666666666667,2.566666666666667,10.933333333333332,271.93333333333334,1.38
3,33.6,21.666666666666668,1.7333333333333334,3.6666666666666665,79.66666666666667,52.333333333333336,7.066666666666666,4.833333333333333,389.41333333333336,0.43
2,27.933333333333334,13.466666666666669,0.0,2.6666666666666665,87.0,41.333333333333336,8.5,2.7000000000000006,384.37999999999994,0.48
11,29.066666666666666,16.8,3.2000000000000006,1.3333333333333333,93.66666666666667,53.0,7.0,4.0,305.98333333333335,0.87
7,28.400000000000002,26.133333333333336,33.800000000000004,2.1333333333333333,97.33333333333333,97.33333333333333,0.0,13.4,187.6,1.74
5,35.06666666666667,25.0,0.0,4.0,95.66666666666667,65.24691358024693,7.766666666666667,5.433333333333334,439.5933333333333,1.27
5,35.86666666666667,27.533333333333335,6.7,4.0,92.0,62.666666666666664,8.133333333333333,5.066666666666666,451.5266666666667,0.9
3,32.800000000000004,18.666666666666668,0.0,2.6666666666666665,93.33333333333333,51.65384615384615,7.800000000000001,4.1,412.74666666666667,1.08
4,35.53333333333333,22.46666666666667,0.0,4.0,90.33333333333333,51.666666666666664,8.366666666666667,4.233333333333333,447.83,1.01
1,20.2,12.666666666666666,0.0,1.3333333333333333,86.33333333333333,76.66666666666667,3.766666666666667,7.033333333333334,213.73666666666668,0.31
8,31.133333333333336,26.333333333333332,8.771794871794873,2.733333333333333,96.0,75.66666666666667,5.133333333333334,7.666666666666667,352.56666666666666,1.83
11,29.133333333333336,18.133333333333333,3.2000000000000006,1.6666666666666667,94.66666666666667,58.666666666666664,6.533333333333334,4.466666666666666,293.8666666666666,0.98
6,31.0,25.2,2.1333333333333333,3.133333333333333,96.0,84.33333333333333,6.7,6.8,405.1666666666667,1.43
6,30.53333333333333,26.53333333333333,11.333333333333334,3.0,96.0,85.60000000000001,4.1000000000000005,9.4,321.36000000000007,1.67
9,30.73333333333333,25.933333333333334,13.0,2.6666666666666665,97.33333333333333,89.33333333333333,3.4000000000000004,8.8,266.82393443333336,1.8
11,31.86666666666667,20.733333333333334,0.0,2.3333333333333335,95.0,53.666666666666664,7.3,3.7000000000000006,313.7743636,0.83
11,29.133333333333336,20.066666666666666,9.333333333333334,1.0,82.66666666666667,71.33333333333333,0.7333333333333334,10.266666666666667,390.81666666666666,1.12
11,29.599999999999998,19.599999999999998,3.2000000000000006,2.0,95.0,57.333333333333336,6.066666666666666,4.933333333333334,281.74666666666667,1.21
12,23.2,19.733333333333334,21.066666666666666,1.0,95.0,80.0,0.6666666666666666,10.033333333333333,129.65046729999997,0.75
4,34.733333333333334,25.46666666666667,0.0,2.3333333333333335,96.0,69.66666666666667,5.966666666666666,6.633333333333333,370.2,0.78
11,29.53333333333333,16.866666666666667,2.1333333333333333,1.6666666666666667,92.0,48.333333333333336,6.033333333333334,4.866666666666666,274.89,0.96
4,36.13333333333333,25.2,0.0,4.0,91.33333333333333,52.333333333333336,8.166666666666666,4.433333333333333,441.35999999999996,1.17
4,35.0,23.46666666666667,0.0,3.6666666666666665,96.0,64.65277777777777,8.799999999999999,3.7999999999999994,461.8333333333333,1.0
10,30.133333333333336,21.866666666666664,0.0,2.0,90.33333333333333,68.66666666666667,7.133333333333333,4.466666666666666,354.4266666666667,0.76
5,30.066666666666666,23.599999999999998,10.333333333333334,2.733333333333333,90.33333333333333,72.0,6.433333333333334,6.766666666666667,396.1933333333333,1.02
7,33.26666666666667,26.133333333333336,5.666666666666667,2.6666666666666665,91.33333333333333,77.36781609195403,6.633333333333333,6.566666666666666,401.70666666666665,2.11
3,26.46666666666667,13.333333333333334,0.0,3.3333333333333335,89.66666666666667,35.0,7.566666666666666,4.333333333333333,405.32,0.25
8,29.73333333333333,25.733333333333334,33.0,1.3333333333333333,92.66666666666667,84.0,2.6666666666666665,10.133333333333333,271.28,2.17
11,33.13333333333333,20.866666666666667,0.0,2.0,95.0,59.0,7.1000000000000005,3.7000000000000006,308.5805454666667,0.69
5,32.6,27.466666666666665,39.0,3.3333333333333335,86.66666666666667,82.0,5.233333333333333,7.966666666666666,357.1366666666666,1.46
4,30.066666666666666,21.599999999999998,31.0,2.6666666666666665,90.0,75.0,5.633333333333333,6.966666666666666,359.41333333333336,0.61
2,32.35333333333333,20.266666666666666,11.0,2.3333333333333335,95.0,62.0,6.866666666666667,4.566666666666667,353.5833333333333,0.46
8,31.666666666666668,25.733333333333334,6.599999999999999,3.266666666666667,96.0,87.0,6.466666666666666,6.333333333333333,396.50697916666667,1.44
5,35.0,24.53333333333333,0.0,3.3333333333333335,87.66666666666667,72.33333333333333,8.633333333333333,4.566666666666666,467.80333333333334,1.56
8,33.6,26.933333333333334,6.666666666666667,4.333333333333333,88.0,73.66666666666667,4.833333333333333,7.766666666666666,335.74666666666667,1.45
11,32.73333333333333,21.2,0.0,2.0,95.0,54.333333333333336,7.466666666666666,3.7000000000000006,318.1025454333333,0.81
11,28.866666666666664,18.933333333333334,0.0,1.6666666666666667,83.0,61.666666666666664,7.3999999999999995,3.6,217.6866666666667,0.56
7,31.600000000000005,27.333333333333332,9.333333333333334,1.3333333333333333,91.66666666666667,89.33333333333333,1.866666666666667,11.533333333333333,247.70666666666668,1.86
9,30.933333333333334,25.333333333333332,14.266666666666666,2.2666666666666666,97.33333333333333,87.33333333333333,3.5666666666666664,8.633333333333335,271.93295083333334,1.81
10,31.333333333333332,21.333333333333332,0.0,1.6666666666666667,90.66666666666667,63.666666666666664,7.233333333333334,4.166666666666666,318.34999999999997,1.28
1,19.666666666666668,15.466666666666669,19.333333333333332,1.0,88.0,82.66666666666667,0.6333333333333333,10.166666666666666,134.59666666666666,0.55
3,29.8,16.599999999999998,0.0,3.0,90.33333333333333,43.0,8.633333333333335,3.266666666666667,439.25666666666666,0.18
4,32.73333333333333,23.53333333333333,0.0,2.6,95.66666666666667,69.65277777777777,6.466666666666666,6.133333333333333,386.37000000000006,0.96
2,27.933333333333334,12.066666666666668,0.0,2.6666666666666665,88.33333333333333,35.0,8.533333333333333,2.6666666666666665,385.33666666666664,0.17
2,27.333333333333332,13.799999999999999,0.0,2.0,94.0,48.361111111111114,7.233333333333334,3.966666666666667,347.96000000000004,0.32
11,29.46666666666667,19.96666666666667,0.0,1.6666666666666667,85.66666666666667,66.0,7.2,3.8000000000000003,222.88,0.5
4,33.666666666666664,24.266666666666666,18.370833333333334,3.3333333333333335,86.0,59.333333333333336,5.833333333333333,6.766666666666667,365.8833333333334,0.79
4,34.4,23.53333333333333,7.608333333333334,3.533333333333333,90.66666666666667,57.666666666666664,8.9,3.6999999999999997,465.0833333333333,0.89
2,25.53333333333333,11.466666666666669,0.0,1.6666666666666667,82.66666666666667,48.333333333333336,6.766666666666666,4.433333333333334,334.54333333333335,0.35
12,25.333333333333332,16.4,0.0,1.0,88.33333333333333,72.66666666666667,4.7,6.0,227.96666666666667,0.83
7,34.4,27.53333333333333,0.7999999999999999,3.8000000000000003,92.0,64.0,3.8000000000000003,9.6,309.96,1.94
3,28.266666666666666,18.400000000000002,1.866666666666667,2.8666666666666667,94.66666666666667,58.0,5.666666666666667,6.233333333333333,344.8766666666667,0.96
3,32.46666666666667,22.53333333333333,0.0,2.6666666666666665,93.33333333333333,50.333333333333336,7.233333333333334,4.666666666666667,394.71666666666664,0.59
1,30.2,13.666666666666666,0.0,2.0,88.0,42.666666666666664,7.266666666666667,3.5333333333333337,302.13666666666666,0.4
3,33.53333333333333,21.333333333333332,0.0,3.0,93.33333333333333,48.98717948717948,7.5,4.3999999999999995,403.2,0.84
6,34.2,25.933333333333334,0.0,2.6666666666666665,94.66666666666667,67.66666666666667,8.566666666666668,4.933333333333334,465.34,1.61
6,34.06666666666667,26.26666666666667,6.466666666666666,11.9,93.33333333333333,72.33333333333333,6.199999999999999,7.300000000000001,389.04999999999995,0.92
10,32.73333333333333,24.400000000000002,9.333333333333334,2.0,89.0,70.66666666666667,6.133333333333333,5.466666666666666,325.3233333333333,1.23
4,34.666666666666664,22.666666666666668,11.112500000000002,4.8,94.0,49.333333333333336,7.3999999999999995,5.2,416.55999999999995,0.53
12,26.266666666666666,13.733333333333334,0.0,1.3333333333333333,88.0,52.666666666666664,6.6000000000000005,4.1000000000000005,274.27666666666664,0.66
4,29.066666666666666,21.733333333333334,12.666666666666666,2.3333333333333335,90.0,83.33333333333333,4.766666666666667,7.833333333333333,331.38333333333327,0.87
3,34.4,21.46666666666667,0.0,4.333333333333333,87.33333333333333,36.0,9.0,2.9,450.92333333333335,0.48
3,34.333333333333336,23.866666666666664,11.0,3.3333333333333335,95.0,54.0,8.5,3.4,435.0133333333333,0.36
7,33.06666666666666,27.2,1.3333333333333333,4.333333333333333,91.66666666666667,78.33333333333333,6.966666666666668,6.433333333333333,411.9266666666667,1.57
4,33.36666666666667,23.933333333333334,0.0,4.666666666666667,90.0,48.333333333333336,9.0,3.6,468.31666666666666,0.56
6,29.666666666666668,25.599999999999998,13.666666666666666,14.633333333333335,91.0,74.33333333333333,1.7333333333333334,11.766666666666666,245.07333333333335,1.28
4,33.6,23.133333333333336,0.0,2.6666666666666665,96.0,61.0,7.900000000000001,4.7,432.72666666666663,1.32
11,31.866666666666664,22.399999999999995,3.2000000000000006,2.066666666666667,95.0,64.33333333333333,6.666666666666667,4.333333333333333,297.32666666666665,0.94
9,29.866666666666664,26.266666666666666,8.333333333333334,2.6666666666666665,92.66666666666667,85.66666666666667,3.233333333333333,8.966666666666667,261.71666666666664,1.49
4,34.13333333333333,24.733333333333334,0.0,4.666666666666667,90.33333333333333,60.333333333333336,8.266666666666667,4.333333333333333,444.5933333333333,0.43
3,30.733333333333334,20.666666666666668,5.666666666666667,2.3333333333333335,95.0,59.0,5.866666666666667,6.033333333333334,351.2366666666667,0.58
10,35.46666666666667,25.8,0.0,2.0,96.0,66.0,7.166666666666667,3.9933333333333336,355.39942526666664,1.67
11,32.0,21.46666666666667,0.0,2.0,89.33333333333333,58.666666666666664,7.5,3.5,318.96999999999997,1.19
